step,learning_rate
19814,5.02386581948423e-06
19815,5.024196608343591e-06
19816,5.024527399803049e-06
19817,5.024858193860805e-06
19818,5.025188990515048e-06
19819,5.0255197897639645e-06
19820,5.02585059160576e-06
19821,5.026181396038611e-06
19822,5.02651220306072e-06
19823,5.026843012670278e-06
19824,5.027173824865471e-06
19825,5.0275046396445e-06
19826,5.027835457005554e-06
19827,5.028166276946823e-06
19828,5.028497099466501e-06
19829,5.028827924562776e-06
19830,5.029158752233848e-06
19831,5.029489582477905e-06
19832,5.029820415293139e-06
19833,5.030151250677743e-06
19834,5.030482088629904e-06
19835,5.030812929147822e-06
19836,5.031143772229686e-06
19837,5.031474617873684e-06
19838,5.0318054660780185e-06
19839,5.032136316840867e-06
19840,5.032467170160434e-06
19841,5.032798026034906e-06
19842,5.033128884462472e-06
19843,5.0334597454413314e-06
19844,5.033790608969672e-06
19845,5.034121475045687e-06
19846,5.034452343667567e-06
19847,5.034783214833501e-06
19848,5.0351140885416875e-06
19849,5.035444964790315e-06
19850,5.035775843577576e-06
19851,5.0361067249016625e-06
19852,5.036437608760761e-06
19853,5.036768495153073e-06
19854,5.037099384076784e-06
19855,5.037430275530084e-06
19856,5.037761169511173e-06
19857,5.038092066018241e-06
19858,5.038422965049468e-06
19859,5.038753866603059e-06
19860,5.039084770677196e-06
19861,5.039415677270081e-06
19862,5.0397465863799e-06
19863,5.040077498004846e-06
19864,5.040408412143108e-06
19865,5.040739328792881e-06
19866,5.041070247952351e-06
19867,5.041401169619717e-06
19868,5.041732093793165e-06
19869,5.042063020470897e-06
19870,5.0423939496510915e-06
19871,5.042724881331941e-06
19872,5.043055815511646e-06
19873,5.0433867521883895e-06
19874,5.043717691360371e-06
19875,5.044048633025782e-06
19876,5.044379577182802e-06
19877,5.0447105238296335e-06
19878,5.045041472964466e-06
19879,5.045372424585486e-06
19880,5.045703378690893e-06
19881,5.046034335278874e-06
19882,5.046365294347621e-06
19883,5.046696255895325e-06
19884,5.047027219920173e-06
19885,5.047358186420365e-06
19886,5.04768915539409e-06
19887,5.048020126839537e-06
19888,5.048351100754898e-06
19889,5.048682077138361e-06
19890,5.049013055988124e-06
19891,5.049344037302375e-06
19892,5.049675021079303e-06
19893,5.050006007317108e-06
19894,5.050336996013968e-06
19895,5.050667987168085e-06
19896,5.050998980777646e-06
19897,5.051329976840839e-06
19898,5.051660975355864e-06
19899,5.051991976320906e-06
19900,5.052322979734157e-06
19901,5.052653985593809e-06
19902,5.052984993898049e-06
19903,5.053316004645076e-06
19904,5.053647017833076e-06
19905,5.053978033460238e-06
19906,5.054309051524764e-06
19907,5.0546400720248294e-06
19908,5.0549710949586374e-06
19909,5.055302120324374e-06
19910,5.055633148120229e-06
19911,5.055964178344398e-06
19912,5.05629521099507e-06
19913,5.056626246070436e-06
19914,5.056957283568686e-06
19915,5.057288323488009e-06
19916,5.057619365826601e-06
19917,5.057950410582651e-06
19918,5.05828145775435e-06
19919,5.058612507339889e-06
19920,5.058943559337454e-06
19921,5.059274613745244e-06
19922,5.059605670561446e-06
19923,5.059936729784248e-06
19924,5.060267791411851e-06
19925,5.0605988554424325e-06
19926,5.060929921874192e-06
19927,5.061260990705319e-06
19928,5.061592061933999e-06
19929,5.061923135558431e-06
19930,5.062254211576803e-06
19931,5.062585289987304e-06
19932,5.062916370788125e-06
19933,5.063247453977454e-06
19934,5.06357853955349e-06
19935,5.063909627514418e-06
19936,5.064240717858429e-06
19937,5.064571810583715e-06
19938,5.064902905688461e-06
19939,5.065234003170867e-06
19940,5.065565103029119e-06
19941,5.065896205261404e-06
19942,5.066227309865925e-06
19943,5.06655841684086e-06
19944,5.066889526184399e-06
19945,5.067220637894743e-06
19946,5.067551751970072e-06
19947,5.0678828684085845e-06
19948,5.0682139872084735e-06
19949,5.068545108367916e-06
19950,5.0688762318851144e-06
19951,5.0692073577582554e-06
19952,5.0695384859855254e-06
19953,5.0698696165651246e-06
19954,5.070200749495237e-06
19955,5.0705318847740535e-06
19956,5.070863022399766e-06
19957,5.07119416237056e-06
19958,5.071525304684634e-06
19959,5.071856449340174e-06
19960,5.072187596335367e-06
19961,5.0725187456684156e-06
19962,5.0728498973374935e-06
19963,5.073181051340804e-06
19964,5.0735122076765325e-06
19965,5.073843366342865e-06
19966,5.074174527338002e-06
19967,5.074505690660127e-06
19968,5.074836856307432e-06
19969,5.075168024278107e-06
19970,5.075499194570339e-06
19971,5.075830367182324e-06
19972,5.076161542112252e-06
19973,5.076492719358309e-06
19974,5.076823898918688e-06
19975,5.077155080791574e-06
19976,5.077486264975166e-06
19977,5.07781745146765e-06
19978,5.078148640267213e-06
19979,5.078479831372055e-06
19980,5.078811024780351e-06
19981,5.079142220490304e-06
19982,5.0794734185000994e-06
19983,5.079804618807924e-06
19984,5.080135821411976e-06
19985,5.08046702631044e-06
19986,5.0807982335015066e-06
19987,5.081129442983367e-06
19988,5.081460654754207e-06
19989,5.081791868812223e-06
19990,5.082123085155603e-06
19991,5.0824543037825364e-06
19992,5.082785524691213e-06
19993,5.083116747879819e-06
19994,5.083447973346551e-06
19995,5.083779201089597e-06
19996,5.0841104311071425e-06
19997,5.084441663397389e-06
19998,5.08477289795851e-06
19999,5.085104134788708e-06
20000,5.085435373886169e-06
20001,5.085766615249079e-06
20002,5.086097858875635e-06
20003,5.0864291047640235e-06
20004,5.086760352912434e-06
20005,5.087091603319058e-06
20006,5.087422855982079e-06
20007,5.087754110899697e-06
20008,5.088085368070095e-06
20009,5.088416627491461e-06
20010,5.088747889161996e-06
20011,5.0890791530798746e-06
20012,5.089410419243297e-06
20013,5.089741687650451e-06
20014,5.09007295829952e-06
20015,5.090404231188704e-06
20016,5.0907355063161915e-06
20017,5.0910667836801596e-06
20018,5.091398063278811e-06
20019,5.091729345110328e-06
20020,5.092060629172906e-06
20021,5.092391915464732e-06
20022,5.0927232039839964e-06
20023,5.093054494728889e-06
20024,5.0933857876975965e-06
20025,5.093717082888307e-06
20026,5.094048380299217e-06
20027,5.09437967992851e-06
20028,5.094710981774385e-06
20029,5.095042285835022e-06
20030,5.0953735921086086e-06
20031,5.095704900593343e-06
20032,5.09603621128741e-06
20033,5.096367524188996e-06
20034,5.096698839296303e-06
20035,5.097030156607503e-06
20036,5.097361476120799e-06
20037,5.097692797834375e-06
20038,5.098024121746418e-06
20039,5.098355447855124e-06
20040,5.098686776158678e-06
20041,5.099018106655272e-06
20042,5.099349439343093e-06
20043,5.099680774220327e-06
20044,5.100012111285172e-06
20045,5.100343450535813e-06
20046,5.100674791970439e-06
20047,5.101006135587239e-06
20048,5.101337481384399e-06
20049,5.101668829360117e-06
20050,5.102000179512577e-06
20051,5.102331531839965e-06
20052,5.1026628863404815e-06
20053,5.1029942430123e-06
20054,5.103325601853624e-06
20055,5.103656962862635e-06
20056,5.10398832603752e-06
20057,5.1043196913764764e-06
20058,5.10465105887769e-06
20059,5.104982428539349e-06
20060,5.105313800359643e-06
20061,5.105645174336756e-06
20062,5.105976550468887e-06
20063,5.10630792875422e-06
20064,5.1066393091909396e-06
20065,5.1069706917772485e-06
20066,5.107302076511319e-06
20067,5.107633463391353e-06
20068,5.107964852415533e-06
20069,5.108296243582048e-06
20070,5.108627636889091e-06
20071,5.10895903233485e-06
20072,5.109290429917513e-06
20073,5.109621829635269e-06
20074,5.109953231486303e-06
20075,5.110284635468813e-06
20076,5.1106160415809815e-06
20077,5.110947449821e-06
20078,5.111278860187056e-06
20079,5.111610272677335e-06
20080,5.1119416872900345e-06
20081,5.112273104023338e-06
20082,5.112604522875432e-06
20083,5.1129359438445175e-06
20084,5.113267366928765e-06
20085,5.113598792126378e-06
20086,5.11393021943554e-06
20087,5.114261648854436e-06
20088,5.114593080381263e-06
20089,5.114924514014206e-06
20090,5.115255949751454e-06
20091,5.115587387591196e-06
20092,5.115918827531615e-06
20093,5.116250269570911e-06
20094,5.116581713707265e-06
20095,5.116913159938868e-06
20096,5.11724460826391e-06
20097,5.117576058680573e-06
20098,5.117907511187056e-06
20099,5.118238965781541e-06
20100,5.118570422462216e-06
20101,5.118901881227279e-06
20102,5.119233342074908e-06
20103,5.119564805003293e-06
20104,5.119896270010627e-06
20105,5.120227737095094e-06
20106,5.120559206254889e-06
20107,5.120890677488201e-06
20108,5.121222150793207e-06
20109,5.121553626168108e-06
20110,5.121885103611087e-06
20111,5.122216583120329e-06
20112,5.122548064694032e-06
20113,5.1228795483303755e-06
20114,5.12321103402756e-06
20115,5.123542521783763e-06
20116,5.123874011597171e-06
20117,5.124205503465983e-06
20118,5.124536997388382e-06
20119,5.124868493362553e-06
20120,5.125199991386696e-06
20121,5.125531491458984e-06
20122,5.1258629935776166e-06
20123,5.1261944977407794e-06
20124,5.126526003946656e-06
20125,5.126857512193444e-06
20126,5.127189022479327e-06
20127,5.127520534802493e-06
20128,5.127852049161131e-06
20129,5.128183565553425e-06
20130,5.128515083977571e-06
20131,5.128846604431755e-06
20132,5.129178126914164e-06
20133,5.129509651422986e-06
20134,5.129841177956407e-06
20135,5.130172706512622e-06
20136,5.130504237089815e-06
20137,5.130835769686173e-06
20138,5.131167304299891e-06
20139,5.131498840929147e-06
20140,5.131830379572138e-06
20141,5.1321619202270486e-06
20142,5.1324934628920635e-06
20143,5.13282500756538e-06
20144,5.1331565542451805e-06
20145,5.133488102929653e-06
20146,5.133819653616988e-06
20147,5.134151206305367e-06
20148,5.1344827609929884e-06
20149,5.134814317678036e-06
20150,5.135145876358697e-06
20151,5.135477437033159e-06
20152,5.135808999699608e-06
20153,5.136140564356239e-06
20154,5.136472131001236e-06
20155,5.136803699632784e-06
20156,5.1371352702490825e-06
20157,5.137466842848304e-06
20158,5.137798417428647e-06
20159,5.1381299939882975e-06
20160,5.138461572525439e-06
20161,5.138793153038266e-06
20162,5.139124735524966e-06
20163,5.139456319983723e-06
20164,5.139787906412728e-06
20165,5.140119494810163e-06
20166,5.140451085174226e-06
20167,5.140782677503099e-06
20168,5.141114271794967e-06
20169,5.14144586804803e-06
20170,5.141777466260459e-06
20171,5.142109066430455e-06
20172,5.1424406685562015e-06
20173,5.142772272635882e-06
20174,5.143103878667694e-06
20175,5.143435486649823e-06
20176,5.143767096580447e-06
20177,5.144098708457765e-06
20178,5.144430322279956e-06
20179,5.144761938045217e-06
20180,5.145093555751732e-06
20181,5.145425175397688e-06
20182,5.145756796981273e-06
20183,5.146088420500675e-06
20184,5.146420045954078e-06
20185,5.146751673339677e-06
20186,5.147083302655653e-06
20187,5.1474149339002045e-06
20188,5.147746567071508e-06
20189,5.148078202167751e-06
20190,5.148409839187129e-06
20191,5.148741478127826e-06
20192,5.1490731189880255e-06
20193,5.149404761765928e-06
20194,5.149736406459704e-06
20195,5.150068053067555e-06
20196,5.1503997015876625e-06
20197,5.150731352018211e-06
20198,5.151063004357397e-06
20199,5.151394658603402e-06
20200,5.1517263147544155e-06
20201,5.152057972808625e-06
20202,5.152389632764213e-06
20203,5.152721294619377e-06
20204,5.153052958372299e-06
20205,5.1533846240211654e-06
20206,5.1537162915641665e-06
20207,5.154047960999485e-06
20208,5.154379632325315e-06
20209,5.154711305539842e-06
20210,5.155042980641248e-06
20211,5.155374657627734e-06
20212,5.15570633649747e-06
20213,5.156038017248656e-06
20214,5.156369699879477e-06
20215,5.156701384388114e-06
20216,5.157033070772763e-06
20217,5.157364759031609e-06
20218,5.157696449162839e-06
20219,5.158028141164638e-06
20220,5.158359835035192e-06
20221,5.158691530772696e-06
20222,5.159023228375333e-06
20223,5.1593549278412864e-06
20224,5.159686629168756e-06
20225,5.160018332355913e-06
20226,5.1603500374009554e-06
20227,5.160681744302068e-06
20228,5.1610134530574346e-06
20229,5.161345163665249e-06
20230,5.161676876123696e-06
20231,5.162008590430963e-06
20232,5.1623403065852345e-06
20233,5.162672024584697e-06
20234,5.163003744427544e-06
20235,5.16333546611196e-06
20236,5.163667189636131e-06
20237,5.1639989149982445e-06
20238,5.164330642196485e-06
20239,5.164662371229046e-06
20240,5.164994102094112e-06
20241,5.165325834789866e-06
20242,5.165657569314506e-06
20243,5.165989305666205e-06
20244,5.1663210438431605e-06
20245,5.166652783843556e-06
20246,5.166984525665576e-06
20247,5.167316269307415e-06
20248,5.167648014767255e-06
20249,5.167979762043285e-06
20250,5.168311511133691e-06
20251,5.168643262036655e-06
20252,5.168975014750374e-06
20253,5.16930676927303e-06
20254,5.169638525602811e-06
20255,5.169970283737903e-06
20256,5.17030204367649e-06
20257,5.170633805416767e-06
20258,5.170965568956916e-06
20259,5.171297334295121e-06
20260,5.1716291014295806e-06
20261,5.171960870358471e-06
20262,5.172292641079976e-06
20263,5.172624413592294e-06
20264,5.172956187893603e-06
20265,5.173287963982097e-06
20266,5.17361974185596e-06
20267,5.173951521513379e-06
20268,5.174283302952539e-06
20269,5.1746150861716295e-06
20270,5.174946871168832e-06
20271,5.175278657942342e-06
20272,5.175610446490338e-06
20273,5.175942236811019e-06
20274,5.17627402890256e-06
20275,5.176605822763148e-06
20276,5.176937618390977e-06
20277,5.1772694157842315e-06
20278,5.177601214941092e-06
20279,5.1779330158597605e-06
20280,5.178264818538405e-06
20281,5.178596622975225e-06
20282,5.178928429168404e-06
20283,5.179260237116124e-06
20284,5.17959204681658e-06
20285,5.179923858267956e-06
20286,5.180255671468437e-06
20287,5.180587486416211e-06
20288,5.1809193031094604e-06
20289,5.1812511215463785e-06
20290,5.18158294172515e-06
20291,5.181914763643962e-06
20292,5.182246587300999e-06
20293,5.182578412694444e-06
20294,5.182910239822494e-06
20295,5.18324206868333e-06
20296,5.183573899275135e-06
20297,5.183905731596106e-06
20298,5.184237565644417e-06
20299,5.184569401418264e-06
20300,5.184901238915831e-06
20301,5.185233078135299e-06
20302,5.1855649190748644e-06
20303,5.185896761732709e-06
20304,5.1862286061070194e-06
20305,5.186560452195983e-06
20306,5.18689229999778e-06
20307,5.187224149510608e-06
20308,5.187556000732648e-06
20309,5.1878878536620865e-06
20310,5.18821970829711e-06
20311,5.188551564635901e-06
20312,5.1888834226766554e-06
20313,5.189215282417554e-06
20314,5.189547143856779e-06
20315,5.1898790069925315e-06
20316,5.190210871822979e-06
20317,5.190542738346322e-06
20318,5.190874606560741e-06
20319,5.191206476464421e-06
20320,5.191538348055554e-06
20321,5.191870221332325e-06
20322,5.192202096292918e-06
20323,5.192533972935521e-06
20324,5.192865851258315e-06
20325,5.193197731259496e-06
20326,5.193529612937246e-06
20327,5.193861496289746e-06
20328,5.194193381315195e-06
20329,5.194525268011765e-06
20330,5.194857156377652e-06
20331,5.19518904641104e-06
20332,5.19552093811011e-06
20333,5.195852831473058e-06
20334,5.196184726498069e-06
20335,5.196516623183318e-06
20336,5.196848521527002e-06
20337,5.197180421527302e-06
20338,5.197512323182409e-06
20339,5.197844226490507e-06
20340,5.1981761314497825e-06
20341,5.1985080380584216e-06
20342,5.19883994631461e-06
20343,5.19917185621653e-06
20344,5.199503767762377e-06
20345,5.199835680950327e-06
20346,5.200167595778581e-06
20347,5.20049951224531e-06
20348,5.200831430348703e-06
20349,5.201163350086953e-06
20350,5.201495271458242e-06
20351,5.201827194460752e-06
20352,5.202159119092682e-06
20353,5.202491045352202e-06
20354,5.2028229732375095e-06
20355,5.203154902746786e-06
20356,5.203486833878217e-06
20357,5.203818766629992e-06
20358,5.204150701000296e-06
20359,5.204482636987315e-06
20360,5.204814574589234e-06
20361,5.205146513804235e-06
20362,5.205478454630513e-06
20363,5.2058103970662495e-06
20364,5.206142341109632e-06
20365,5.206474286758844e-06
20366,5.206806234012069e-06
20367,5.207138182867501e-06
20368,5.2074701333233215e-06
20369,5.207802085377713e-06
20370,5.20813403902887e-06
20371,5.2084659942749734e-06
20372,5.2087979511142096e-06
20373,5.209129909544764e-06
20374,5.20946186956482e-06
20375,5.20979383117257e-06
20376,5.210125794366197e-06
20377,5.2104577591438864e-06
20378,5.2107897255038246e-06
20379,5.211121693444192e-06
20380,5.2114536629631856e-06
20381,5.211785634058985e-06
20382,5.2121176067297716e-06
20383,5.212449580973745e-06
20384,5.212781556789074e-06
20385,5.213113534173956e-06
20386,5.213445513126575e-06
20387,5.213777493645111e-06
20388,5.2141094757277575e-06
20389,5.214441459372698e-06
20390,5.214773444578117e-06
20391,5.215105431342201e-06
20392,5.2154374196631315e-06
20393,5.215769409539102e-06
20394,5.216101400968295e-06
20395,5.216433393948896e-06
20396,5.216765388479091e-06
20397,5.217097384557061e-06
20398,5.217429382181e-06
20399,5.21776138134909e-06
20400,5.218093382059514e-06
20401,5.218425384310467e-06
20402,5.218757388100121e-06
20403,5.219089393426672e-06
20404,5.219421400288304e-06
20405,5.219753408683196e-06
20406,5.220085418609544e-06
20407,5.220417430065532e-06
20408,5.220749443049334e-06
20409,5.221081457559149e-06
20410,5.221413473593153e-06
20411,5.22174549114954e-06
20412,5.222077510226493e-06
20413,5.222409530822195e-06
20414,5.222741552934835e-06
20415,5.223073576562595e-06
20416,5.22340560170366e-06
20417,5.223737628356222e-06
20418,5.224069656518457e-06
20419,5.224401686188565e-06
20420,5.224733717364718e-06
20421,5.2250657500451035e-06
20422,5.225397784227913e-06
20423,5.225729819911326e-06
20424,5.226061857093535e-06
20425,5.22639389577272e-06
20426,5.226725935947069e-06
20427,5.227057977614766e-06
20428,5.227390020773998e-06
20429,5.2277220654229446e-06
20430,5.228054111559801e-06
20431,5.228386159182743e-06
20432,5.2287182082899694e-06
20433,5.229050258879653e-06
20434,5.22938231094998e-06
20435,5.229714364499143e-06
20436,5.230046419525325e-06
20437,5.230378476026704e-06
20438,5.230710534001481e-06
20439,5.231042593447823e-06
20440,5.23137465436393e-06
20441,5.231706716747981e-06
20442,5.232038780598158e-06
20443,5.232370845912655e-06
20444,5.232702912689654e-06
20445,5.233034980927338e-06
20446,5.233367050623894e-06
20447,5.233699121777504e-06
20448,5.23403119438636e-06
20449,5.234363268448643e-06
20450,5.23469534396254e-06
20451,5.235027420926235e-06
20452,5.235359499337911e-06
20453,5.235691579195759e-06
20454,5.2360236604979616e-06
20455,5.2363557432427e-06
20456,5.23668782742817e-06
20457,5.237019913052544e-06
20458,5.237352000114017e-06
20459,5.237684088610771e-06
20460,5.238016178540986e-06
20461,5.238348269902857e-06
20462,5.238680362694564e-06
20463,5.239012456914293e-06
20464,5.239344552560228e-06
20465,5.239676649630553e-06
20466,5.240008748123458e-06
20467,5.240340848037127e-06
20468,5.240672949369742e-06
20469,5.2410050521194905e-06
20470,5.241337156284553e-06
20471,5.241669261863123e-06
20472,5.242001368853381e-06
20473,5.2423334772535085e-06
20474,5.242665587061699e-06
20475,5.242997698276134e-06
20476,5.243329810894997e-06
20477,5.243661924916474e-06
20478,5.243994040338747e-06
20479,5.244326157160008e-06
20480,5.244658275378438e-06
20481,5.244990394992222e-06
20482,5.245322515999546e-06
20483,5.245654638398591e-06
20484,5.2459867621875495e-06
20485,5.246318887364603e-06
20486,5.246651013927932e-06
20487,5.246983141875734e-06
20488,5.247315271206178e-06
20489,5.247647401917461e-06
20490,5.247979534007763e-06
20491,5.248311667475266e-06
20492,5.2486438023181645e-06
20493,5.24897593853464e-06
20494,5.249308076122869e-06
20495,5.249640215081046e-06
20496,5.2499723554073495e-06
20497,5.250304497099972e-06
20498,5.250636640157093e-06
20499,5.2509687845769e-06
20500,5.2513009303575764e-06
20501,5.251633077497308e-06
20502,5.251965225994274e-06
20503,5.252297375846669e-06
20504,5.252629527052669e-06
20505,5.252961679610473e-06
20506,5.2532938335182505e-06
20507,5.253625988774189e-06
20508,5.253958145376479e-06
20509,5.254290303323305e-06
20510,5.2546224626128444e-06
20511,5.254954623243296e-06
20512,5.255286785212828e-06
20513,5.255618948519637e-06
20514,5.255951113161905e-06
20515,5.2562832791378106e-06
20516,5.256615446445549e-06
20517,5.2569476150833e-06
20518,5.2572797850492485e-06
20519,5.257611956341579e-06
20520,5.257944128958473e-06
20521,5.2582763028981225e-06
20522,5.258608478158709e-06
20523,5.258940654738416e-06
20524,5.25927283263543e-06
20525,5.259605011847931e-06
20526,5.259937192374111e-06
20527,5.2602693742121525e-06
20528,5.260601557360234e-06
20529,5.260933741816551e-06
20530,5.261265927579281e-06
20531,5.261598114646612e-06
20532,5.261930303016725e-06
20533,5.262262492687805e-06
20534,5.262594683658042e-06
20535,5.262926875925617e-06
20536,5.263259069488714e-06
20537,5.2635912643455195e-06
20538,5.263923460494212e-06
20539,5.264255657932987e-06
20540,5.264587856660022e-06
20541,5.2649200566735e-06
20542,5.265252257971617e-06
20543,5.265584460552542e-06
20544,5.2659166644144695e-06
20545,5.266248869555582e-06
20546,5.2665810759740605e-06
20547,5.266913283668097e-06
20548,5.267245492635872e-06
20549,5.2675777028755695e-06
20550,5.267909914385376e-06
20551,5.2682421271634696e-06
20552,5.268574341208044e-06
20553,5.268906556517281e-06
20554,5.269238773089362e-06
20555,5.269570990922474e-06
20556,5.269903210014799e-06
20557,5.270235430364526e-06
20558,5.270567651969837e-06
20559,5.270899874828913e-06
20560,5.2712320989399506e-06
20561,5.271564324301118e-06
20562,5.271896550910611e-06
20563,5.272228778766611e-06
20564,5.272561007867298e-06
20565,5.272893238210865e-06
20566,5.273225469795496e-06
20567,5.273557702619363e-06
20568,5.273889936680663e-06
20569,5.274222171977574e-06
20570,5.274554408508286e-06
20571,5.2748866462709795e-06
20572,5.275218885263841e-06
20573,5.275551125485054e-06
20574,5.2758833669328016e-06
20575,5.276215609605267e-06
20576,5.27654785350064e-06
20577,5.276880098617097e-06
20578,5.277212344952832e-06
20579,5.277544592506029e-06
20580,5.27787684127486e-06
20581,5.2782090912575215e-06
20582,5.278541342452193e-06
20583,5.278873594857057e-06
20584,5.279205848470304e-06
20585,5.2795381032901146e-06
20586,5.279870359314674e-06
20587,5.2802026165421655e-06
20588,5.280534874970771e-06
20589,5.28086713459868e-06
20590,5.2811993954240755e-06
20591,5.2815316574451405e-06
20592,5.2818639206600595e-06
20593,5.282196185067014e-06
20594,5.2825284506641944e-06
20595,5.282860717449782e-06
20596,5.283192985421957e-06
20597,5.283525254578915e-06
20598,5.283857524918825e-06
20599,5.284189796439884e-06
20600,5.284522069140271e-06
20601,5.2848543430181656e-06
20602,5.285186618071762e-06
20603,5.2855188942992396e-06
20604,5.2858511716987815e-06
20605,5.286183450268573e-06
20606,5.286515730006795e-06
20607,5.286848010911638e-06
20608,5.287180292981284e-06
20609,5.287512576213916e-06
20610,5.287844860607718e-06
20611,5.288177146160872e-06
20612,5.288509432871568e-06
20613,5.2888417207379866e-06
20614,5.289174009758309e-06
20615,5.289506299930731e-06
20616,5.289838591253419e-06
20617,5.2901708837245724e-06
20618,5.290503177342369e-06
20619,5.290835472104989e-06
20620,5.291167768010625e-06
20621,5.291500065057457e-06
20622,5.29183236324367e-06
20623,5.2921646625674475e-06
20624,5.2924969630269685e-06
20625,5.292829264620427e-06
20626,5.2931615673460015e-06
20627,5.293493871201877e-06
20628,5.293826176186237e-06
20629,5.294158482297262e-06
20630,5.294490789533144e-06
20631,5.294823097892063e-06
20632,5.295155407372198e-06
20633,5.295487717971744e-06
20634,5.295820029688877e-06
20635,5.2961523425217845e-06
20636,5.296484656468649e-06
20637,5.29681697152765e-06
20638,5.2971492876969805e-06
20639,5.297481604974821e-06
20640,5.297813923359354e-06
20641,5.298146242848764e-06
20642,5.298478563441232e-06
20643,5.298810885134948e-06
20644,5.2991432079280935e-06
20645,5.299475531818849e-06
20646,5.299807856805408e-06
20647,5.300140182885941e-06
20648,5.300472510058643e-06
20649,5.300804838321694e-06
20650,5.301137167673273e-06
20651,5.301469498111574e-06
20652,5.301801829634779e-06
20653,5.302134162241061e-06
20654,5.3024664959286155e-06
20655,5.302798830695618e-06
20656,5.303131166540261e-06
20657,5.3034635034607245e-06
20658,5.303795841455193e-06
20659,5.3041281805218484e-06
20660,5.304460520658876e-06
20661,5.304792861864456e-06
20662,5.3051252041367795e-06
20663,5.305457547474022e-06
20664,5.30578989187438e-06
20665,5.306122237336026e-06
20666,5.306454583857142e-06
20667,5.306786931435922e-06
20668,5.307119280070544e-06
20669,5.307451629759189e-06
20670,5.307783980500053e-06
20671,5.308116332291302e-06
20672,5.3084486851311344e-06
20673,5.308781039017728e-06
20674,5.3091133939492625e-06
20675,5.309445749923932e-06
20676,5.309778106939914e-06
20677,5.310110464995393e-06
20678,5.310442824088553e-06
20679,5.310775184217574e-06
20680,5.311107545380646e-06
20681,5.311439907575951e-06
20682,5.311772270801668e-06
20683,5.312104635055993e-06
20684,5.3124370003370926e-06
20685,5.312769366643163e-06
20686,5.313101733972386e-06
20687,5.313434102322938e-06
20688,5.313766471693013e-06
20689,5.3140988420807895e-06
20690,5.314431213484452e-06
20691,5.314763585902183e-06
20692,5.315095959332164e-06
20693,5.3154283337725865e-06
20694,5.315760709221629e-06
20695,5.316093085677475e-06
20696,5.31642546313831e-06
20697,5.316757841602311e-06
20698,5.317090221067673e-06
20699,5.317422601532572e-06
20700,5.317754982995191e-06
20701,5.318087365453724e-06
20702,5.318419748906339e-06
20703,5.31875213335123e-06
20704,5.31908451878658e-06
20705,5.319416905210565e-06
20706,5.31974929262138e-06
20707,5.320081681017201e-06
20708,5.320414070396215e-06
20709,5.320746460756604e-06
20710,5.321078852096548e-06
20711,5.321411244414237e-06
20712,5.321743637707853e-06
20713,5.322076031975578e-06
20714,5.322408427215597e-06
20715,5.322740823426088e-06
20716,5.323073220605244e-06
20717,5.323405618751243e-06
20718,5.3237380178622665e-06
20719,5.324070417936508e-06
20720,5.324402818972136e-06
20721,5.324735220967346e-06
20722,5.325067623920318e-06
20723,5.325400027829231e-06
20724,5.325732432692277e-06
20725,5.326064838507638e-06
20726,5.326397245273488e-06
20727,5.3267296529880205e-06
20728,5.327062061649412e-06
20729,5.327394471255853e-06
20730,5.327726881805524e-06
20731,5.328059293296605e-06
20732,5.32839170572729e-06
20733,5.328724119095751e-06
20734,5.3290565334001715e-06
20735,5.3293889486387445e-06
20736,5.329721364809642e-06
20737,5.330053781911059e-06
20738,5.3303861999411775e-06
20739,5.330718618898168e-06
20740,5.331051038780227e-06
20741,5.331383459585534e-06
20742,5.3317158813122685e-06
20743,5.332048303958622e-06
20744,5.332380727522773e-06
20745,5.332713152002905e-06
20746,5.333045577397203e-06
20747,5.333378003703845e-06
20748,5.333710430921022e-06
20749,5.334042859046915e-06
20750,5.334375288079707e-06
20751,5.33470771801758e-06
20752,5.3350401488587145e-06
20753,5.335372580601302e-06
20754,5.335705013243522e-06
20755,5.336037446783552e-06
20756,5.33636988121959e-06
20757,5.336702316549802e-06
20758,5.337034752772383e-06
20759,5.337367189885513e-06
20760,5.337699627887371e-06
20761,5.3380320667761495e-06
20762,5.338364506550027e-06
20763,5.338696947207185e-06
20764,5.33902938874581e-06
20765,5.33936183116408e-06
20766,5.3396942744601855e-06
20767,5.340026718632307e-06
20768,5.340359163678627e-06
20769,5.340691609597329e-06
20770,5.341024056386593e-06
20771,5.34135650404461e-06
20772,5.3416889525695574e-06
20773,5.342021401959617e-06
20774,5.342353852212984e-06
20775,5.3426863033278234e-06
20776,5.343018755302333e-06
20777,5.34335120813469e-06
20778,5.3436836618230756e-06
20779,5.344016116365679e-06
20780,5.344348571760681e-06
20781,5.344681028006265e-06
20782,5.345013485100613e-06
20783,5.345345943041905e-06
20784,5.345678401828332e-06
20785,5.346010861458073e-06
20786,5.3463433219293085e-06
20787,5.346675783240232e-06
20788,5.347008245389012e-06
20789,5.3473407083738425e-06
20790,5.347673172192904e-06
20791,5.348005636844375e-06
20792,5.348338102326446e-06
20793,5.3486705686372975e-06
20794,5.349003035775112e-06
20795,5.3493355037380735e-06
20796,5.34966797252436e-06
20797,5.3500004421321635e-06
20798,5.350332912559663e-06
20799,5.35066538380504e-06
20800,5.350997855866481e-06
20801,5.3513303287421625e-06
